,Ticker,FiscalYear,CashFlow,BookValue,Earnings,5YrReturn%
1567,MNST,2020-12-31,1364163000.0,5160860000.0,1409594000.0,86.25184278153273
1568,MNST,2019-12-31,1113762000.0,4171281000.0,1107835000.0,75.95786978840755
1569,MNST,2018-12-31,1161881000.0,3610901000.0,993004000.0,117.88401947764497
1570,MCO,2022-12-31,1474000000.0,2519000000.0,1374000000.0,98.13496522089663
1571,MCO,2021-12-31,2005000000.0,2727000000.0,2214000000.0,335.0595145030488
1572,MCO,2020-12-31,2146000000.0,1569000000.0,1778000000.0,206.18173013208346
1573,MCO,2019-12-31,1675000000.0,612000000.0,1422000000.0,163.49165028680997
1574,MCO,2018-12-31,1461000000.0,459000000.0,1310000000.0,90.27514036398912
1575,MS,2022-12-31,-6397000000.0,100141000000.0,11029000000.0,85.80176961261394
1576,MS,2021-12-31,33971000000.0,105441000000.0,15034000000.0,162.5731520662645
1577,MS,2020-12-31,-25231000000.0,101781000000.0,10996000000.0,143.68023335936422
1578,MS,2019-12-31,40773000000.0,81549000000.0,9042000000.0,46.93752031561706
1579,MS,2018-12-31,7305000000.0,80246000000.0,8748000000.0,38.55546077126068
1580,MOS,2022-12-31,3935800000.0,12054600000.0,3582800000.0,78.29811819082205
1581,MOS,2021-12-31,2187000000.0,10604100000.0,1630600000.0,41.61455771797934
1582,MOS,2020-12-31,1582600000.0,9581400000.0,666100000.0,-8.927708771728723
1583,MOS,2019-12-31,1095400000.0,9185500000.0,-1067400000.0,-47.461041699481235
1584,MOS,2018-12-31,1409800000.0,10397300000.0,470000000.0,-30.65546210065569
1585,MSI,2022-12-31,1823000000.0,116000000.0,1363000000.0,208.27956524661303
1586,MSI,2021-12-31,1837000000.0,-40000000.0,1245000000.0,257.18254621139465
1587,MSI,2020-12-31,1613000000.0,-558000000.0,949000000.0,173.33039446077768
1588,MSI,2019-12-31,1823000000.0,-700000000.0,868000000.0,165.49465480997952
1589,MSI,2018-12-31,1075000000.0,-1293000000.0,966000000.0,89.3592962181191
1590,MSCI,2022-12-31,1095369000.0,-1007925000.0,870573000.0,285.9174337945554
1591,MSCI,2021-12-31,936069000.0,-163467000.0,725983000.0,718.4545898437501
1592,MSCI,2020-12-31,811109000.0,-443234000.0,601822000.0,555.3496522380984
1593,MSCI,2019-12-31,709523000.0,-76714000.0,563648000.0,478.7279414822584
1594,MSCI,2018-12-31,612762000.0,-166494000.0,507885000.0,255.90306185382752
1595,NDAQ,2022-12-31,1706000000.0,6151000000.0,1125000000.0,159.7979248402824
1596,NDAQ,2021-12-31,1083000000.0,6395000000.0,1187000000.0,241.5290702002531
1597,NDAQ,2020-12-31,1252000000.0,6433000000.0,933000000.0,150.59532833436344
1598,NDAQ,2019-12-31,963000000.0,5639000000.0,774000000.0,145.201260667463
1599,NDAQ,2018-12-31,1028000000.0,5449000000.0,458000000.0,123.85939918390321
1600,NTAP,2022-04-29,1211000000.0,838000000.0,937000000.0,110.1412644246279
1601,NTAP,2021-04-30,1333000000.0,685000000.0,730000000.0,261.05805305578673
1602,NTAP,2020-04-24,1060000000.0,242000000.0,819000000.0,36.63078593821502
1603,NTAP,2019-04-26,1341000000.0,1090000000.0,1169000000.0,127.06445382966531
1604,NTAP,2018-04-27,1478000000.0,2276000000.0,116000000.0,110.29871591379796
1605,NFLX,2022-12-31,2026257000.0,20777401000.0,4491924000.0,53.615336528443414
1606,NFLX,2021-12-31,392610000.0,15849248000.0,5116228000.0,386.6235864297254
1607,NFLX,2020-12-31,2427077000.0,11065240000.0,2761395000.0,372.7487322958559
1608,NFLX,2019-12-31,-2887322000.0,7582157000.0,1866916000.0,563.0342572139323
1609,NFLX,2018-12-31,-2680479000.0,5238765000.0,1211242000.0,408.9009177556341
1610,NWL,2022-12-31,-272000000.0,3519000000.0,197000000.0,-46.27013839229378
1611,NWL,2021-12-31,884000000.0,4091000000.0,622000000.0,-39.71669771878371
1612,NWL,2020-12-31,1432000000.0,3874000000.0,-766000000.0,-41.850466946549005
1613,NWL,2019-12-31,1044000000.0,4963000000.0,107000000.0,-41.372097133109
1614,NWL,2018-12-31,680000000.0,5218400000.0,-6942000000.0,-35.74697627740384
1615,NEM,2022-12-31,3220000000.0,19354000000.0,-429000000.0,46.26716201957402
1616,NEM,2021-12-31,4279000000.0,22022000000.0,1166000000.0,104.81338878125517
1617,NEM,2020-12-31,4882000000.0,23008000000.0,2829000000.0,262.4672807560893
1618,NEM,2019-12-31,2866000000.0,21420000000.0,2805000000.0,147.1783468304587
1619,NEM,2018-12-31,1827000000.0,10502000000.0,341000000.0,56.839476976514625
1620,NWSA,2022-06-30,1354000000.0,8222000000.0,623000000.0,21.349165050380805
1621,NWSA,2021-06-30,1237000000.0,8211000000.0,330000000.0,143.73912875420353
1622,NWSA,2020-06-30,780000000.0,7582000000.0,-1269000000.0,-12.184533545300301
1623,NWSA,2019-06-30,928000000.0,9144000000.0,155000000.0,-20.06340129288911
1624,NWSA,2018-06-30,757000000.0,9291000000.0,-1514000000.0,1.8256273844107638
1625,NWS,2022-06-30,1354000000.0,8222000000.0,623000000.0,19.742211036113336
1626,NWS,2021-06-30,1237000000.0,8211000000.0,330000000.0,123.71370112439696
1627,NWS,2020-06-30,780000000.0,7582000000.0,-1269000000.0,-9.524070064640185
1628,NWS,2019-06-30,928000000.0,9144000000.0,155000000.0,-15.093220393037326
1629,NWS,2018-06-30,757000000.0,9291000000.0,-1514000000.0,2.9634753735473156
1630,NEE,2022-12-31,8262000000.0,39229000000.0,4147000000.0,139.34278862465237
1631,NEE,2021-12-31,7553000000.0,37202000000.0,3573000000.0,251.75780717305335
1632,NEE,2020-12-31,7983000000.0,36513000000.0,2919000000.0,237.5903214196727
1633,NEE,2019-12-31,8155000000.0,37005000000.0,3769000000.0,161.4615824435323
1634,NEE,2018-12-31,6593000000.0,34144000000.0,6638000000.0,134.38460669413777
1635,NKE,2022-05-31,5188000000.0,15281000000.0,6046000000.0,136.0451808928183
1636,NKE,2021-05-31,6657000000.0,12767000000.0,5727000000.0,161.78788424497722
1637,NKE,2020-05-31,2485000000.0,8055000000.0,2539000000.0,105.29108803983154
1638,NKE,2019-05-31,5903000000.0,9040000000.0,4029000000.0,112.59393595594784
1639,NKE,2018-05-31,4955000000.0,9812000000.0,1933000000.0,146.61633726969055
1640,NI,2022-12-31,1409400000.0,7575400000.0,804100000.0,25.566412441494013
1641,NI,2021-12-31,1217900000.0,6947300000.0,584900000.0,45.952378304436316
1642,NI,2020-12-31,1104000000.0,5752200000.0,-17600000.0,36.52444761688459
1643,NI,2019-12-31,1583300000.0,5986700000.0,383100000.0,99.15779463084004
1644,NI,2018-12-31,540100000.0,5750900000.0,-50600000.0,133.59652121885551
1645,NDSN,2022-10-31,513131000.0,2294375000.0,513103000.0,86.15332886125545
1646,NDSN,2021-10-31,545927000.0,2159130000.0,454368000.0,166.05889078681955
1647,NDSN,2020-10-31,502421000.0,1758991000.0,249539000.0,185.9549069806616
1648,NDSN,2019-10-31,382893000.0,1581045000.0,337091000.0,116.45222532923891
1649,NDSN,2018-10-31,504638000.0,1450741000.0,377375000.0,79.61979775301575
1650,NSC,2022-12-31,4222000000.0,12733000000.0,3270000000.0,86.64551688826924
1651,NSC,2021-12-31,4255000000.0,13641000000.0,3005000000.0,202.51153571878015
1652,NSC,2020-12-31,3637000000.0,14791000000.0,2013000000.0,212.46827826628754
1653,NSC,2019-12-31,3892000000.0,15184000000.0,2722000000.0,98.392755774857
1654,NSC,2018-12-31,3726000000.0,15362000000.0,2666000000.0,80.9173484880435
